simulation,location,sample_fraction,effective_surveillance_coverage_percent
97,South,Solids,42.91314749687339
97,South,Liquid,47.60668554578183
97,West,Total,84.04079204628394
97,West,Solids,39.72927950691792
97,West,Liquid,47.40239669505919
98,North,Total,78.29511711833558
98,North,Solids,41.18378954508907
98,North,Liquid,39.59425919631151
98,South,Total,87.18216542698286
98,South,Solids,48.17303084079211
98,South,Liquid,40.101143291330004
98,West,Total,82.57187696696015
98,West,Solids,44.52330648199106
98,West,Liquid,39.8794508762104
99,North,Total,79.36988998926213
99,North,Solids,30.236939007209763
99,North,Liquid,49.416549086215674
99,South,Total,86.12810909601214
99,South,Solids,35.549573948042614
99,South,Liquid,50.64451354187375
99,West,Total,83.09720247485805
99,West,Solids,32.838609734824445
99,West,Liquid,50.45116376145782
100,North,Total,78.28067925379693
100,North,Solids,42.09396965472996
100,North,Liquid,38.85044770352507
100,South,Total,87.28741081831257
100,South,Solids,49.31839258813587
100,South,Liquid,39.23030846503301
100,West,Total,82.53791689677017
100,West,Solids,45.54993358855196
100,West,Liquid,38.95927216817823
101,North,Total,78.7424793414363
101,North,Solids,31.05220257672447
101,North,Liquid,49.89994381613824
101,South,Total,86.73686111538123
101,South,Solids,36.399896078508995
101,South,Liquid,50.969641290216416
101,West,Total,82.92361804741918
101,West,Solids,33.67577462252098
101,West,Liquid,50.77496055071967
102,North,Total,84.15191911610688
102,North,Solids,33.95574004595512
102,North,Liquid,50.53983651694739
102,South,Total,90.68271560886029
102,South,Solids,40.00349758644383
102,South,Liquid,50.84832420125033
102,West,Total,87.23095376374445
102,West,Solids,36.915384394332094
102,West,Liquid,50.5705436050289
103,North,Total,82.54074745063132
103,North,Solids,19.658441998777953
103,North,Liquid,66.46980498822774
103,South,Total,88.87255142147396
103,South,Solids,23.095922557627784
103,South,Liquid,67.37015633753532
103,West,Total,85.78662223488998
103,West,Solids,21.36634936554043
103,West,Liquid,67.04940290386993
104,North,Total,84.46109928790477
104,North,Solids,36.39897756073336
104,North,Liquid,47.51324790709822
104,South,Total,90.28456087958044
104,South,Solids,42.02100354298293
104,South,Liquid,48.01215069925025
104,West,Total,87.28833771915039
104,West,Solids,39.11324873499899
104,West,Liquid,47.76899825461512
105,North,Total,73.2851178614407
105,North,Solids,37.249576698804624
105,North,Liquid,36.550688408357935
105,South,Total,83.00038427110707
105,South,Solids,43.771665747343604
105,South,Liquid,38.13909492909465
105,West,Total,78.4775927591175
105,West,Solids,40.34146771135794
105,West,Liquid,38.20967227340849
106,North,Total,81.50868209893382
106,North,Solids,36.00428163034464
106,North,Liquid,46.80691324373534
106,South,Total,89.3685129776248
106,South,Solids,42.88712709610032
106,South,Liquid,47.11973471992435
106,West,Total,85.28631833298996
106,West,Solids,39.33412779268378
106,West,Liquid,46.93044759054833
107,North,Total,78.16590949921502
107,North,Solids,36.9985697051818
107,North,Liquid,43.043267853156614
107,South,Total,86.71357306573226
107,South,Solids,43.34669584408745
107,South,Liquid,43.930006350087595
107,West,Total,82.51395716972752
107,West,Solids,40.06442516431999
107,West,Liquid,43.765348353926505
108,North,Total,76.75660220045522
108,North,Solids,35.85130385428169
108,North,Liquid,41.923718683047554
108,South,Total,84.93320066084097
108,South,Solids,41.3152720716997
108,South,Liquid,43.30926056800319
108,West,Total,81.15271285438496
108,West,Solids,38.478066603869976
108,West,Liquid,43.250919099724996
109,North,Total,80.02686796265795
109,North,Solids,35.36095573125155
109,North,Liquid,48.5354135007961
109,South,Total,88.20896233781599
109,South,Solids,41.0727645812091
109,South,Liquid,48.98920129503125
109,West,Total,83.96602959307687
109,West,Solids,38.11911870640619
109,West,Liquid,48.736060094720514
110,North,Total,84.61496032289637
110,North,Solids,27.648004698727412
110,North,Liquid,59.73336655037179
110,South,Total,90.84221906271605
110,South,Solids,32.11913239691371
110,South,Liquid,60.111951858302824
110,West,Total,87.67095255703812
110,West,Solids,29.859657282199674
110,West,Liquid,59.89034461965067
111,North,Total,80.18858180573712
111,North,Solids,31.39494615104591
111,North,Liquid,54.31125655603973
111,South,Total,88.6678886454519
111,South,Solids,36.86048424357411
111,South,Liquid,54.608204421526516
111,West,Total,84.26812354993307
111,West,Solids,34.055548707502744
111,West,Liquid,54.37534970430258
112,North,Total,86.99908360196599
112,North,Solids,32.32172432561078
112,North,Liquid,53.54961563018657
112,South,Total,92.04995747187013
112,South,Solids,37.61329336641342
112,South,Liquid,53.86777715158291
112,West,Total,89.35025676425707
112,West,Solids,34.87659897942203
112,West,Liquid,53.62281754341532
113,North,Total,81.95011150105628
113,North,Solids,32.104577089846416
113,North,Liquid,50.84809592574662
113,South,Total,88.56377691535636
113,South,Solids,37.23989011744258
113,South,Liquid,51.687620180200526
113,West,Total,85.36646858909074
113,West,Solids,34.64730850669233
113,West,Liquid,51.42283550915988
114,North,Total,79.97664390298029
114,North,Solids,35.015309315341796
114,North,Liquid,48.64292380350761
114,South,Total,87.93825825680906
114,South,Solids,40.42322365842079
114,South,Liquid,49.21734557818173
114,West,Total,83.83004714546932
114,West,Solids,37.587602252971244
114,West,Liquid,49.021138052337385
115,North,Total,84.51730453836639
115,North,Solids,39.79500155832988
115,North,Liquid,44.16395784307889
115,South,Total,90.71490133275452
115,South,Solids,46.00730894991797
115,South,Liquid,44.42153178285979
115,West,Total,87.28960988707925
115,West,Solids,42.65232171912171
115,West,Liquid,44.20819917372295
116,North,Total,82.73139439294533
116,North,Solids,27.035641504713265
116,North,Liquid,56.39944832981135
116,South,Total,88.4240491986701
116,South,Solids,31.22559825212665
116,South,Liquid,57.443647262101486
116,West,Total,85.75072672795808
116,West,Solids,29.05103698243182
116,West,Liquid,57.205225733536636
117,North,Total,78.77092618138339
117,North,Solids,42.773844840736615
117,North,Liquid,35.44940264939776
117,South,Total,86.49359552860608
117,South,Solids,50.081197936163946
117,South,Liquid,36.289142185180125
117,West,Total,82.86738406920637
117,West,Solids,46.31766424703493
117,West,Liquid,36.17614562239921
118,North,Total,87.12865557384032
118,North,Solids,21.84145202262919
118,North,Liquid,66.10591895799865
118,South,Total,91.68435223864684
118,South,Solids,25.465952504848516
118,South,Liquid,66.63204787640929
118,West,Total,89.2898286521006
118,West,Solids,23.629975130953778
118,West,Liquid,66.27394285862951
119,North,Total,84.19494301344808
119,North,Solids,26.39714803917414
119,North,Liquid,59.945107956336365
119,South,Total,90.21607193852657
119,South,Solids,30.849401899134165
119,South,Liquid,60.42871095889463
119,West,Total,87.03435303420648
119,West,Solids,28.612909453631318
119,West,Liquid,60.00084045879266
120,North,Total,77.27068958721974
120,North,Solids,42.891336087174366
120,North,Liquid,38.37845424410462
120,South,Total,86.92268000254711
120,South,Solids,50.0069456622658
120,South,Liquid,38.77916699346502
120,West,Total,82.01471104730656
120,West,Solids,46.37089371279251
120,West,Liquid,38.619926121272016
121,North,Total,79.42343892825001
121,North,Solids,40.73405791213865
121,North,Liquid,38.00560756102571
121,South,Total,86.1097909844008
121,South,Solids,47.00850433622888
121,South,Liquid,39.01924483160688
121,West,Total,83.02104474490861
121,West,Solids,43.63611349105707
121,West,Liquid,38.915102331273246
122,North,Total,67.11116750273649
122,North,Solids,31.572618736125825
122,North,Liquid,35.13735790293587
122,South,Total,74.60623326120785
122,South,Solids,36.39123272946175
122,South,Liquid,37.59609487484495
122,West,Total,72.26009746967163
122,West,Solids,33.90166890864224
122,West,Liquid,37.93893546444656
123,North,Total,84.50354700092726
123,North,Solids,19.31004058703504
123,North,Liquid,66.57593341794285
123,South,Total,89.60529522515175
123,South,Solids,22.61864724681296
123,South,Liquid,67.55994723406995
123,West,Total,87.0703683363572
123,West,Solids,20.90356362934475
123,West,Liquid,67.17176491617202
124,North,Total,78.05929449206518
124,North,Solids,38.75186945679094
124,North,Liquid,43.97546078048902
124,South,Total,87.68425647059671
124,South,Solids,45.68399583758122
124,South,Liquid,44.27256948899844
124,West,Total,82.79622010981224
124,West,Solids,42.18839516996065
124,West,Liquid,44.06248243728032
125,North,Total,77.71307631123778
125,North,Solids,49.314266231240026
125,North,Liquid,31.098421274352305
125,South,Total,87.37505175820006
125,South,Solids,57.35888636004933
125,South,Liquid,31.32837622836464
125,West,Total,82.35760056994933
125,West,Solids,53.20491901766333
125,West,Liquid,31.16412187030723
126,North,Total,84.4173064423011
126,North,Solids,36.19881305185077
126,North,Liquid,47.71956342712972
126,South,Total,90.59019019044796
126,South,Solids,42.255924260562736
126,South,Liquid,48.09591469365348
126,West,Total,87.37847803878668
126,West,Solids,39.200492910791944
126,West,Liquid,47.812423088815365
127,North,Total,83.86339276126184
127,North,Solids,32.10844122301961
127,North,Liquid,53.043497260573815
127,South,Total,90.07328609477567
127,South,Solids,37.12479266400402
127,South,Liquid,53.5583583905422
127,West,Total,86.82640286488758
127,West,Solids,34.469119386589504
127,West,Liquid,53.331635123440144
128,North,Total,76.12862344938989
128,North,Solids,38.70921027974406
128,North,Liquid,37.69101759092685
128,South,Total,84.35658604663384
128,South,Solids,45.490227573793064
128,South,Liquid,38.869586001696085
128,West,Total,80.64658982570026
128,West,Solids,42.07563787362421
128,West,Liquid,38.73611626672289
129,North,Total,82.34681922055296
129,North,Solids,34.49372461120272
129,North,Liquid,46.948358180859614
129,South,Total,87.98413695408539
129,South,Solids,39.805942126781574
129,South,Liquid,47.92535375598395
129,West,Total,85.31987008995726
129,West,Solids,36.95925649564882
129,West,Liquid,47.71838168785328
130,North,Total,83.00659078320611
130,North,Solids,33.65218451410148
130,North,Liquid,52.15077367670741
130,South,Total,90.13494768360442
130,South,Solids,39.0540095642568
130,South,Liquid,52.46591337317471
130,West,Total,86.36602799993142
130,West,Solids,36.24178570610877
130,West,Liquid,52.22662713561041
131,North,Total,80.78055542581633
131,North,Solids,42.841744204666846
131,North,Liquid,37.97940301029625
131,South,Total,88.08961479889237
131,South,Solids,49.506264820021954
131,South,Liquid,38.5986256369212
131,West,Total,84.39467872022726
131,West,Solids,46.00787483980039
131,West,Liquid,38.416221757597626
132,North,Total,84.17409075506397
132,North,Solids,41.71646213130563
132,North,Liquid,40.383189858245544
132,South,Total,90.38124378168557
132,South,Solids,48.66235812706469
132,South,Liquid,40.715985841947486
132,West,Total,87.16466897042442
132,West,Solids,45.11197079332421
132,West,Liquid,40.51002994737979
133,North,Total,82.11300992175168
133,North,Solids,42.34862096133127
133,North,Liquid,40.32520633917962
133,South,Total,89.20166211752377
133,South,Solids,48.7565087223823
133,South,Liquid,40.71136525288998
133,West,Total,85.44989081496716
133,West,Solids,45.377064312824885
133,West,Liquid,40.49346405377752
134,North,Total,86.70359227710406
134,North,Solids,21.71766672219783
134,North,Liquid,67.46925419651724
134,South,Total,91.77655176305313
134,South,Solids,25.110760761453534
134,South,Liquid,67.91075470917315
134,West,Total,88.95867179537105
134,West,Solids,23.29598811118361
134,West,Liquid,67.54989324651706
135,North,Total,78.15581112371414
135,North,Solids,43.5706923613121
135,North,Liquid,37.02751703453432
135,South,Total,87.21357254290972
135,South,Solids,50.74743933386916
135,South,Liquid,37.51186822343815
135,West,Total,82.58093477789757
135,West,Solids,47.055584605286846
135,West,Liquid,37.30221246241357
136,North,Total,79.59933532075152
136,North,Solids,35.73225427450373
136,North,Liquid,47.60750221575273
136,South,Total,88.08671191830769
136,South,Solids,42.03541204481429
136,South,Liquid,47.94467257880793
136,West,Total,83.67098072030933
136,West,Solids,38.770798087387135
136,West,Liquid,47.74124860706358
137,North,Total,80.75530356267308
137,North,Solids,46.21770703588857
137,North,Liquid,33.817527975887884
137,South,Total,88.8770067926459
137,South,Solids,54.45133223438871
137,South,Liquid,34.079463076374275
137,West,Total,84.79050076112729
137,West,Solids,50.346959092758446
137,West,Liquid,33.9140062513707
138,North,Total,81.21291482954936
138,North,Solids,35.556559794478574
138,North,Liquid,47.15392882710707
138,South,Total,88.78032846678849
138,South,Solids,41.88846856889788
138,South,Liquid,47.60488490926702
138,West,Total,84.81613858781212
138,West,Solids,38.56928929673649
138,West,Liquid,47.37153631479391
139,North,Total,74.95668098865764
139,North,Solids,31.954320915421704
139,North,Liquid,44.65391076876677
139,South,Total,84.09146928567041
139,South,Solids,37.12131890787708
139,South,Liquid,46.26396150173851
139,West,Total,79.78788303178501
139,West,Solids,34.44179179244832
139,West,Liquid,46.243761356408726
140,North,Total,82.50306856460577
140,North,Solids,28.400235094360106
140,North,Liquid,56.25049074097841
140,South,Total,89.25053396881134
140,South,Solids,33.34074619273098
140,South,Liquid,56.891206926612895
140,West,Total,85.87971154633497
140,West,Solids,30.814383338459905
140,West,Liquid,56.65921612179875
141,North,Total,73.23780151773744
141,North,Solids,29.398904351810177
141,North,Liquid,43.821640279126974
141,South,Total,80.60370632041287
141,South,Solids,34.102470253697334
141,South,Liquid,45.90384046597098
141,West,Total,77.78607149677144
141,West,Solids,31.656413701306146
141,West,Liquid,45.96836267514724
142,North,Total,78.07029696502795
142,North,Solids,47.25592664461252
142,North,Liquid,32.945213337735304
142,South,Total,87.40671629307285
142,South,Solids,55.32518106749369
142,South,Liquid,33.157384867680776
142,West,Total,82.3684146102691
142,West,Solids,51.010175520180425
142,West,Liquid,32.982016070380915
143,North,Total,76.98364378804509
143,North,Solids,28.770383747370037
143,North,Liquid,52.45686876586985
143,South,Total,85.96272004194488
143,South,Solids,34.07560010934682
143,South,Liquid,53.476618339495516
143,West,Total,81.62064688636721
143,West,Solids,31.360554517263274
143,West,Liquid,53.37464788431612
144,North,Total,82.05061327579118
144,North,Solids,31.696249079534084
144,North,Liquid,51.788866724139105
144,South,Total,88.94215721972752
144,South,Solids,37.1909056722328
144,South,Liquid,52.39856528031549
144,West,Total,85.3539698896765
144,West,Solids,34.316094927220675
144,West,Liquid,52.09951579899934
145,North,Total,80.67650365942697
145,North,Solids,29.829687282735073
145,North,Liquid,55.020350146445075
145,South,Total,88.52867276673095
145,South,Solids,35.2838363939088
145,South,Liquid,55.388942351002136
145,West,Total,84.48522997934818
145,West,Solids,32.53606041239648
145,West,Liquid,55.08025210676597
146,North,Total,81.11990365510688
146,North,Solids,33.159309896001076
146,North,Liquid,52.51631604764063
146,South,Total,89.02641578120046
146,South,Solids,38.166061130578655
146,South,Liquid,52.965669978455075
146,West,Total,84.78832215338737
146,West,Solids,35.534124455932954
146,West,Liquid,52.58849920292958
147,North,Total,77.28035436870144
147,North,Solids,45.50011149841946
147,North,Liquid,36.14704649141577
147,South,Total,86.98939140574709
147,South,Solids,52.671706544856576
147,South,Liquid,36.440749629782914
147,West,Total,81.99872597063361
147,West,Solids,49.00591231761334
147,West,Liquid,36.22974370956602
148,North,Total,81.82644434062864
148,North,Solids,25.44203833044567
148,North,Liquid,56.28274728844935
148,South,Total,87.39724087977775
148,South,Solids,29.83564002297704
148,South,Liquid,57.5324609458535
148,West,Total,84.96686485527523
148,West,Solids,27.54838640025204
148,West,Liquid,57.34664346538785
