simulation,location,sample_fraction,minimum_detectable_prevalence_percent
428,North,Solids,0.15777521792795504
428,North,Liquid,0.11484780820044921
428,South,Total,0.06180546234680945
428,South,Solids,0.12790496448178149
428,South,Liquid,0.11388035351129222
428,West,Total,0.06255814529799765
428,West,Solids,0.1313523009214455
428,West,Liquid,0.11314494591610502
429,North,Total,0.07079241721466079
429,North,Solids,0.1242995499765472
429,North,Liquid,0.15843375627761164
429,South,Total,0.06230098435340291
429,South,Solids,0.10262307654088304
429,South,Liquid,0.15605167189522018
429,West,Total,0.0627320758412887
429,West,Solids,0.10477729948796476
429,West,Liquid,0.153987651282833
430,North,Total,0.08016241574082197
430,North,Solids,0.14002815195641316
430,North,Liquid,0.20358674856311532
430,South,Total,0.06752818830175895
430,South,Solids,0.1154320691529098
430,South,Liquid,0.18220584739584944
430,West,Total,0.067122084513725
430,West,Solids,0.11772794212828777
430,West,Liquid,0.16405772216655087
431,North,Total,0.07251871962628204
431,North,Solids,0.12095992587242872
431,North,Liquid,0.1700890839329716
431,South,Total,0.06300238198032299
431,South,Solids,0.10039391209562698
431,South,Liquid,0.16580639876736056
431,West,Total,0.06353843493157009
431,West,Solids,0.10264101312507203
431,West,Liquid,0.16174437284200932
432,North,Total,0.06889842064743194
432,North,Solids,0.1466164461028662
432,North,Liquid,0.13092318598414837
432,South,Total,0.06160112747905019
432,South,Solids,0.11893768911952834
432,South,Liquid,0.12826849058868522
432,West,Total,0.06173832515960051
432,West,Solids,0.12203339799724293
432,West,Liquid,0.12589931800109894
433,North,Total,0.07320418774221102
433,North,Solids,0.14844779401279293
433,North,Liquid,0.12671211554248654
433,South,Total,0.06295614953197587
433,South,Solids,0.12268411656698526
433,South,Liquid,0.12379901460692525
433,West,Total,0.06372094603512089
433,West,Solids,0.1255593947234106
433,West,Liquid,0.12106341494503624
434,North,Total,0.0676540137773027
434,North,Solids,0.17918702191182076
434,North,Liquid,0.10440949049992046
434,South,Total,0.061060772799547684
434,South,Solids,0.1475344356352399
434,South,Liquid,0.10259206690808244
434,West,Total,0.06120664673237343
434,West,Solids,0.1511478457466199
434,West,Liquid,0.10094386392985769
435,North,Total,0.06406997483200588
435,North,Solids,0.1647310030764908
435,North,Liquid,0.10667974266334895
435,South,Total,0.05937024500793686
435,South,Solids,0.13700619887880985
435,South,Liquid,0.1056862060014533
435,West,Total,0.059466768043476864
435,West,Solids,0.13979307477628797
435,West,Liquid,0.10493349421837252
436,North,Total,0.07149268800031387
436,North,Solids,0.13259030924051843
436,North,Liquid,0.13730587424925406
436,South,Total,0.06210354563690705
436,South,Solids,0.11066537415987981
436,South,Liquid,0.13507556170736373
436,West,Total,0.06278333414257663
436,West,Solids,0.11289573290831946
436,West,Liquid,0.13301058557378023
437,North,Total,0.06993855851513209
437,North,Solids,0.12234651707006496
437,North,Liquid,0.16868350239503277
437,South,Total,0.06240946447122345
437,South,Solids,0.10147211865176564
437,South,Liquid,0.1640375913002614
437,West,Total,0.06236144313921508
437,West,Solids,0.10375183057636055
437,West,Liquid,0.15960573387011243
438,North,Total,0.0729331177467368
438,North,Solids,0.1255964365597876
438,North,Liquid,0.1611152906724623
438,South,Total,0.06314803208264695
438,South,Solids,0.10458564941529228
438,South,Liquid,0.1563117265774128
438,West,Total,0.0637420697432888
438,West,Solids,0.10695477417143769
438,West,Liquid,0.15179358556293612
439,North,Total,0.069708424909039
439,North,Solids,0.1851045734006386
439,North,Liquid,0.10549172670657854
439,South,Total,0.06210819908266194
439,South,Solids,0.15221284687428213
439,South,Liquid,0.1029381432575781
439,West,Total,0.06218594176307258
439,West,Solids,0.15602005412119274
439,West,Liquid,0.1004852321639847
440,North,Total,0.07305323466287876
440,North,Solids,0.11016553840313376
440,North,Liquid,0.23067690057348983
440,South,Total,0.0643247573805895
440,South,Solids,0.09098661344682976
440,South,Liquid,0.219993425422681
440,West,Total,0.06382089359516642
440,West,Solids,0.09296650894343736
440,West,Liquid,0.20973825977022054
441,North,Total,0.06580788608677211
441,North,Solids,0.14914531131491868
441,North,Liquid,0.11710863034145784
441,South,Total,0.06029702204396987
441,South,Solids,0.12614436879415136
441,South,Liquid,0.11528798932796595
441,West,Total,0.06029832942994926
441,West,Solids,0.12848078070994848
441,West,Liquid,0.11359751706119849
442,North,Total,0.06599117888442382
442,North,Solids,0.18948466431082228
442,North,Liquid,0.09917285551106245
442,South,Total,0.06048492755255355
442,South,Solids,0.1570930729456204
442,South,Liquid,0.09755557149557537
442,West,Total,0.06040201465077998
442,West,Solids,0.16025806981734525
442,West,Liquid,0.09611607455453167
443,North,Total,0.06793253443577786
443,North,Solids,0.1337512939738722
443,North,Liquid,0.13271660536418206
443,South,Total,0.060709756532669315
443,South,Solids,0.11120859988221965
443,South,Liquid,0.13143624563672093
443,West,Total,0.06125605406503831
443,West,Solids,0.11378793974689606
443,West,Liquid,0.13045797868037753
444,North,Total,0.06725396917862654
444,North,Solids,0.19128854510978896
444,North,Liquid,0.1046105625543346
444,South,Total,0.06159527186449557
444,South,Solids,0.15696305101783503
444,South,Liquid,0.10176123303786795
444,West,Total,0.061123532912667665
444,West,Solids,0.16116721861664815
444,West,Liquid,0.09908239079235996
445,North,Total,0.0661387030387364
445,North,Solids,0.12115682822710869
445,North,Liquid,0.15130734967104081
445,South,Total,0.06013469301998554
445,South,Solids,0.10162176852047161
445,South,Liquid,0.15015163441408613
445,West,Total,0.06045315490004685
445,West,Solids,0.1035671034027917
445,West,Liquid,0.14925247284858
446,North,Total,0.07735727277304691
446,North,Solids,0.14369747905486538
446,North,Liquid,0.16923575682641828
446,South,Total,0.06632185865647518
446,South,Solids,0.1185451051830096
446,South,Liquid,0.1566366223149275
446,West,Total,0.06598694104479372
446,West,Solids,0.12156187384542627
446,West,Liquid,0.14509663410859208
447,North,Total,0.06687260312666016
447,North,Solids,0.17727569032853047
447,North,Liquid,0.10605607820647657
447,South,Total,0.06095144569802278
447,South,Solids,0.1462434877036637
447,South,Liquid,0.10407990180360538
447,West,Total,0.060756671872157005
447,West,Solids,0.14905943009262604
447,West,Liquid,0.10221455852989321
448,North,Total,0.07033999174108993
448,North,Solids,0.12132012358854957
448,North,Liquid,0.1650393320825043
448,South,Total,0.06213818002080915
448,South,Solids,0.10034728374329449
448,South,Liquid,0.16234042416821767
448,West,Total,0.06242194528628737
448,West,Solids,0.1022485097100775
448,West,Liquid,0.15990865702580362
449,North,Total,0.07186084511867419
449,North,Solids,0.14040594344571752
449,North,Liquid,0.1425875178393782
449,South,Total,0.06296504491043609
449,South,Solids,0.1146252888571241
449,South,Liquid,0.13854437786222376
449,West,Total,0.06323461459458135
449,West,Solids,0.11764602022570154
449,West,Liquid,0.1347846356024368
450,North,Total,0.06810949741003564
450,North,Solids,0.16012584283473644
450,North,Liquid,0.11147770801381997
450,South,Total,0.06113598916168047
450,South,Solids,0.13245003791809334
450,South,Liquid,0.11033893659553927
450,West,Total,0.061389138114060236
450,West,Solids,0.1349600406888456
450,West,Liquid,0.10940055947802974
451,North,Total,0.07081747211653226
451,North,Solids,0.13988914052783658
451,North,Liquid,0.14674372241916947
451,South,Total,0.06378491000753173
451,South,Solids,0.11714054515377378
451,South,Liquid,0.1407355826448845
451,West,Total,0.06296231725577632
451,West,Solids,0.11926249331824655
451,West,Liquid,0.13502838573595333
452,North,Total,0.07049267349603602
452,North,Solids,0.14097211300528362
452,North,Liquid,0.13021332239007585
452,South,Total,0.06167618313060109
452,South,Solids,0.1143280583291727
452,South,Liquid,0.12917040589703507
452,West,Total,0.0623722736515458
452,West,Solids,0.11718707999322694
452,West,Liquid,0.12837181339173828
453,North,Total,0.06759787002076993
453,North,Solids,0.14563674695296966
453,North,Liquid,0.12736708803553015
453,South,Total,0.06107748861146958
453,South,Solids,0.11959700179731565
453,South,Liquid,0.12547802146393147
453,West,Total,0.061189902685253934
453,West,Solids,0.12227559320479132
453,West,Liquid,0.12377702337959852
454,North,Total,0.07269966801318278
454,North,Solids,0.1413780169523289
454,North,Liquid,0.14222951707875506
454,South,Total,0.0634149889044084
454,South,Solids,0.11597436137950558
454,South,Liquid,0.13798343132509241
454,West,Total,0.06362669638310622
454,West,Solids,0.11857667830218978
454,West,Liquid,0.1339546011937287
455,North,Total,0.06308886623747244
455,North,Solids,0.18919359291963309
455,North,Liquid,0.09600310927974459
455,South,Total,0.058873684420370026
455,South,Solids,0.15612739379772728
455,South,Liquid,0.09517103310453727
455,West,Total,0.05895445780448605
455,West,Solids,0.15980334727623743
455,West,Liquid,0.09451646822241319
456,North,Total,0.06958390881859551
456,North,Solids,0.12211967640162562
456,North,Liquid,0.16214619704935118
456,South,Total,0.06140700541717357
456,South,Solids,0.09940301611779305
456,South,Liquid,0.1609024565422674
456,West,Total,0.06201717945590231
456,West,Solids,0.10195029002680345
456,West,Liquid,0.15989727340017834
457,North,Total,0.06735471332765454
457,North,Solids,0.22090926451257195
457,North,Liquid,0.09196438749456584
457,South,Total,0.06107044017002411
457,South,Solids,0.18099967247772494
457,South,Liquid,0.09031348106956745
457,West,Total,0.06111440519468772
457,West,Solids,0.18548004614688463
457,West,Liquid,0.08886090267033574
458,North,Total,0.07216344267329106
458,North,Solids,0.1525748890854409
458,North,Liquid,0.13468671477855929
458,South,Total,0.06390523223116015
458,South,Solids,0.12740700610812689
458,South,Liquid,0.12868601940418326
458,West,Total,0.0634532372714509
458,West,Solids,0.12996260081763206
458,West,Liquid,0.1229679327318459
459,North,Total,0.0671452941144109
459,North,Solids,0.16088204039074708
459,North,Liquid,0.11533207389993372
459,South,Total,0.06123756419000814
459,South,Solids,0.1342344819698599
459,South,Liquid,0.11274142662972249
459,West,Total,0.06094760858896796
459,West,Solids,0.13674333852790205
459,West,Liquid,0.11027539763864755
460,North,Total,0.06523508183825745
460,North,Solids,0.15511367196191295
460,North,Liquid,0.11016942243226657
460,South,Total,0.05966819278029906
460,South,Solids,0.1296730295956188
460,South,Liquid,0.10940680706352829
460,West,Total,0.059948119057645445
460,West,Solids,0.13230286956361947
460,West,Liquid,0.10879976648591573
461,North,Total,0.06498793256173577
461,North,Solids,0.18041395492838017
461,North,Liquid,0.10107073877841247
461,South,Total,0.059998082011733664
461,South,Solids,0.15027699550914528
461,South,Liquid,0.0997118602857624
461,West,Total,0.05997657168446529
461,West,Solids,0.1531552977943406
461,West,Liquid,0.09862589657129155
462,North,Total,0.0693222861099129
462,North,Solids,0.13494527529329267
462,North,Liquid,0.14096996165097084
462,South,Total,0.06177484376479243
462,South,Solids,0.11120121260767611
462,South,Liquid,0.13844349059945862
462,West,Total,0.062021550468861264
462,West,Solids,0.11359838106528998
462,West,Liquid,0.13636802249813024
463,North,Total,0.07226178064815951
463,North,Solids,0.16937805586548477
463,North,Liquid,0.10635360488057542
463,South,Total,0.06253471633564897
463,South,Solids,0.1392866072398589
463,South,Liquid,0.10525052695494637
463,West,Total,0.06335082368144658
463,West,Solids,0.14255850248485752
463,West,Liquid,0.10437254959509693
464,North,Total,0.07122931798116139
464,North,Solids,0.15432485849349487
464,North,Liquid,0.12871999893022465
464,South,Total,0.06330411271573476
464,South,Solids,0.128379081931165
464,South,Liquid,0.12427058699714891
464,West,Total,0.06297320045580415
464,West,Solids,0.13059081390777047
464,West,Liquid,0.12005736311661035
465,North,Total,0.06649076433680136
465,North,Solids,0.12869977438536034
465,North,Liquid,0.14013067061913476
465,South,Total,0.060388578873813985
465,South,Solids,0.10775081548515562
465,South,Liquid,0.13864070989538954
465,West,Total,0.060658219228241245
465,West,Solids,0.10986287404574786
465,West,Liquid,0.13751116099845537
466,North,Total,0.06851758566905565
466,North,Solids,0.13138156584793642
466,North,Liquid,0.1483865933363436
466,South,Total,0.06194820973156398
466,South,Solids,0.10957609734802314
466,South,Liquid,0.1442657089720149
466,West,Total,0.06161290836753044
466,West,Solids,0.1117152146585858
466,West,Liquid,0.1402833835870408
467,North,Total,0.06785397466388153
467,North,Solids,0.14237033374397398
467,North,Liquid,0.12756970075885918
467,South,Total,0.061065153747279034
467,South,Solids,0.11803669462894682
467,South,Liquid,0.12570477606731692
467,West,Total,0.06136506665504147
467,West,Solids,0.12091293503124925
467,West,Liquid,0.12403768755119048
468,North,Total,0.06628271664353731
468,North,Solids,0.26592931209404375
468,North,Liquid,0.07906543707326533
468,South,Total,0.059973105624704745
468,South,Solids,0.21899837386869161
468,South,Liquid,0.07853071143542356
468,West,Total,0.06041516373845166
468,West,Solids,0.2243360015731325
468,West,Liquid,0.07811851604693656
469,North,Total,0.07387894013695498
469,North,Solids,0.14261327551800276
469,North,Liquid,0.1456253299771992
469,South,Total,0.06397291822094368
469,South,Solids,0.11675317241488152
469,South,Liquid,0.1402618424841552
469,West,Total,0.06417660593676668
469,West,Solids,0.11957884276300106
469,West,Liquid,0.13505321059586894
470,North,Total,0.0686283314337659
470,North,Solids,0.1737790918149303
470,North,Liquid,0.10542800291561537
470,South,Total,0.061031136287366956
470,South,Solids,0.1414120745450301
470,South,Liquid,0.10416182239856348
470,West,Total,0.06151130361468289
470,West,Solids,0.14505229944598894
470,West,Liquid,0.10312631168056546
471,North,Total,0.07239670517809647
471,North,Solids,0.12766098810458887
471,North,Liquid,0.1658079452835678
471,South,Total,0.06385517836667652
471,South,Solids,0.10730447771422609
471,South,Liquid,0.15833401116060053
471,West,Total,0.0636304892148256
471,West,Solids,0.10953712091730948
471,West,Liquid,0.1511545249078365
472,North,Total,0.0691931039672573
472,North,Solids,0.12527143849043834
472,North,Liquid,0.15930007118207287
472,South,Total,0.06170093160745795
472,South,Solids,0.1028901260093218
472,South,Liquid,0.15615565199910497
472,West,Total,0.06189437393909024
472,West,Solids,0.1053629166771267
472,West,Liquid,0.15322726806766887
473,North,Total,0.06630234611550453
473,North,Solids,0.16294029209477262
473,North,Liquid,0.1095833837048241
473,South,Total,0.0602986189964546
473,South,Solids,0.1348846988010819
473,South,Liquid,0.10819849656363698
473,West,Total,0.060453549138462494
473,West,Solids,0.13768530720712518
473,West,Liquid,0.10701044175727364
474,North,Total,0.07006406657052885
474,North,Solids,0.1997779021921082
474,North,Liquid,0.10423119808826149
474,South,Total,0.0628788270418771
474,South,Solids,0.1646966018781174
474,South,Liquid,0.10086445869590369
474,West,Total,0.06238296203637452
474,West,Solids,0.16818601727051208
474,West,Liquid,0.09753416726651289
